,id,start_date,num_samples,end_date,days_to_complete,library_type,library_category
332,1119,5/29/2015,3,9/28/2015,123.0,TruSeq RNA stranded,RNA Seq
333,1120,5/27/2015,36,8/4/2015,70.0,TruSeq RNA stranded,RNA Seq
334,1121,6/2/2015,4,7/22/2015,51.0,NEB Next Ultra DNA,DNA Seq
335,1122,6/4/2015,9,7/22/2015,49.0,TruSeq RNA stranded,RNA Seq
336,1124,5/4/2015,4,7/22/2015,80.0,Nugen Ultra Low Input,DNA Seq
337,1125,6/1/2015,6,7/27/2015,57.0,TruSeq RNA stranded,RNA Seq
338,1126,6/4/2015,15,7/23/2015,50.0,TruSeq RNA stranded,RNA Seq
339,1127,5/20/2015,6,7/27/2015,69.0,TruSeq RNA stranded,RNA Seq
340,1130,5/19/2015,15,7/22/2015,65.0,TruSeq RNA stranded,RNA Seq
341,1132,3/18/2015,20,7/22/2015,126.95833329999999,TruSeq RNA stranded,RNA Seq
342,1134,6/9/2015,8,7/22/2015,44.0,TruSeq RNA stranded,RNA Seq
343,1135,6/9/2015,48,8/21/2015,74.0,,Others
344,1136,6/8/2015,8,7/22/2015,45.0,Ready Made Library,Others
345,1138,6/8/2015,8,7/22/2015,45.0,Ready Made Library,Others
346,1143,6/4/2015,1,6/30/2015,27.0,Ready-made library ddRAD,Sequencing only
347,1145,6/16/2015,9,8/21/2015,67.0,NEBnext smRNA,Others
348,1146,6/15/2015,18,8/4/2015,51.0,TruSeq RNA stranded,RNA Seq
349,1148,6/22/2015,30,8/6/2015,46.0,TruSeq RNA stranded,RNA Seq
350,1149,6/23/2015,96,7/22/2015,30.0,Ready Made Fragment Library,Sequencing only
351,1153,4/12/2015,10,8/25/2015,136.0,Ready-made library ddRAD,Sequencing only
352,1154,6/12/2015,14,8/4/2015,54.0,Ready Made library,Others
353,1157,6/17/2015,25,8/21/2015,66.0,TruSeq RNA stranded,RNA Seq
354,1158,5/26/2015,4,8/16/2015,83.0,TruSeq DNA Nano,DNA Seq
355,1161,6/10/2015,4,7/13/2015,34.0,TruSeq RNA stranded,RNA Seq
356,1162,5/19/2015,7,7/22/2015,65.0,TruSeq RNA stranded,RNA Seq
357,1168,2/4/2015,24,8/21/2015,198.95833330000002,TruSeq RNA stranded,RNA Seq
358,1169,6/26/2015,18,8/11/2015,47.0,TruSeq RNA stranded,RNA Seq
359,1170,7/1/2015,10,8/11/2015,42.0,TruSeq RNA stranded,RNA Seq
360,1171,6/30/2015,1,7/22/2015,23.0,Ready Made library,Others
361,1172,6/24/2015,11,8/11/2015,49.0,TruSeq RNA stranded,RNA Seq
362,1174,7/1/2015,4,8/16/2015,47.0,TruSeq RNA stranded,RNA Seq
363,1176,3/31/2015,6,7/22/2015,114.0,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
364,1177,7/30/2014,19,8/21/2015,388.0,TruSeq RNA stranded,RNA Seq
365,1178,7/6/2015,12,7/27/2015,22.0,TruSeq RNA stranded,RNA Seq
366,1180,7/7/2015,4,7/22/2015,16.0,Ready Made Fragment Library,Sequencing only
367,1181,7/6/2015,6,8/21/2015,47.0,TruSeq RNA stranded,RNA Seq
368,1182,6/26/2015,4,8/6/2015,42.0,TruSeq DNA Nano,DNA Seq
369,1183,5/22/2015,9,8/11/2015,82.0,TruSeq DNA Nano,DNA Seq
370,1184,6/25/2015,8,8/21/2015,58.0,TruSeq RNA stranded,RNA Seq
371,1185,6/29/2015,18,8/25/2015,58.0,,Others
372,1186,7/9/2015,9,8/6/2015,29.0,TruSeq RNA stranded,RNA Seq
373,1187,7/13/2015,1,7/31/2015,19.0,Nextera XT,DNA Seq
374,1193,6/24/2015,6,7/27/2015,34.0,TruSeq RNA stranded,RNA Seq
375,1194,7/10/2015,10,9/17/2015,70.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
376,1195,7/10/2015,4,8/25/2015,47.0,TruSeq RNA stranded,RNA Seq
377,1198,7/10/2015,12,8/4/2015,26.0,TruSeq RNA stranded,RNA Seq
378,1201,7/16/2015,4,9/28/2015,75.0,NEBnext smRNA,Others
379,1204,7/22/2015,10,8/21/2015,31.0,NEBnext smRNA,Others
380,1205,7/22/2015,8,9/3/2015,44.0,TruSeq DNA Nano,DNA Seq
381,1207,6/29/2015,24,8/21/2015,54.0,TruSeq RNA stranded,RNA Seq
382,1213,7/27/2015,9,8/25/2015,30.0,TruSeq RNA stranded,RNA Seq
383,1214,6/22/2015,8,8/11/2015,51.0,Ready Made Library,Others
384,1215,7/24/2015,13,8/21/2015,29.0,NEBnext smRNA,Others
385,1216,7/28/2015,6,9/3/2015,38.0,TruSeq RNA stranded,RNA Seq
386,1217,7/28/2015,12,8/25/2015,29.0,TruSeq RNA stranded,RNA Seq
387,1218,7/29/2015,20,8/21/2015,24.0,None,Unknown
388,1219,7/31/2015,12,9/7/2015,39.0,TruSeq RNA stranded,RNA Seq
389,1221,7/15/2015,1,9/3/2015,51.0,Ready Made library,Others
390,1224,7/28/2015,10,8/25/2015,29.0,TruSeq RNA stranded,RNA Seq
391,1225,8/4/2015,12,9/16/2015,44.0,TruSeq RNA stranded,RNA Seq
392,1227,7/29/2015,8,8/21/2015,24.0,TruSeq RNA stranded,RNA Seq
393,1228,8/5/2015,8,8/25/2015,21.0,TruSeq RNA stranded,RNA Seq
394,1231,8/4/2015,48,10/20/2015,78.0,TruSeq RNA stranded,RNA Seq
395,1232,8/6/2015,8,9/3/2015,29.0,Ready Made Library,Others
396,1234,8/6/2015,15,9/3/2015,29.0,TruSeq DNA Nano,DNA Seq
397,1237,8/5/2015,12,9/28/2015,55.0,TruSeq RNA stranded,RNA Seq
398,1238,7/9/2015,9,9/3/2015,57.0,TruSeq DNA Nano,DNA Seq
399,1239,8/6/2015,42,10/20/2015,76.0,,Others
400,1241,7/21/2015,16,9/28/2015,70.0,TruSeq RNA stranded,RNA Seq
401,1242,8/5/2015,8,9/17/2015,44.0,TruSeq RNA stranded,RNA Seq
402,1245,8/20/2015,1,9/7/2015,19.0,Ready Made Fragment Library,Sequencing only
403,1246,8/19/2015,4,10/2/2015,45.0,TruSeq RNA stranded,RNA Seq
404,1247,8/20/2015,5,9/17/2015,29.0,Ready Made Fragment Library,Sequencing only
405,1248,8/21/2015,1,10/22/2015,63.0,TruSeq RNA stranded,RNA Seq
406,1252,8/20/2015,6,9/28/2015,40.0,TruSeq RNA stranded,RNA Seq
407,1254,8/25/2015,30,9/16/2015,23.0,Ready Made Libraries,Others
408,1255,8/20/2015,4,9/16/2015,28.0,Nugen Ultra Low Input,DNA Seq
409,1256,8/21/2015,1,9/17/2015,28.0,Lucigen Mate Pair Library prep,Others
410,1257,2/27/2015,2,9/17/2015,202.95833330000002,Lucigen Mate Pair Library prep,Others
411,1258,6/17/2015,4,11/4/2015,141.04166669999998,Lucigen Mate Pair Library prep,Others
412,1260,8/27/2015,12,9/7/2015,12.0,NuGEN Ovation Mouse RNA-seq System 1-16,Others
413,1261,8/18/2015,18,10/12/2015,56.0,TruSeq RNA stranded,RNA Seq
414,1262,8/27/2015,4,9/16/2015,21.0,Nugen Ultra Low Input,DNA Seq
415,1263,8/17/2015,1,9/1/2015,16.0,NEB Next Ultra DNA,DNA Seq
416,1264,9/1/2015,26,11/3/2015,64.04166667,TruSeq RNA stranded,RNA Seq
417,1265,9/1/2015,14,10/22/2015,52.0,NEB Next Ultra DNA,DNA Seq
418,1267,9/7/2015,18,10/18/2015,42.0,TruSeq RNA stranded,RNA Seq
419,1273,9/4/2015,12,10/18/2015,45.0,TruSeq RNA stranded,RNA Seq
420,1277,8/4/2015,48,10/20/2015,78.0,TruSeq RNA stranded,RNA Seq
421,1280,9/9/2015,6,10/2/2015,24.0,Ready made Library Bisulfide Treatment,Sequencing only
422,1281,8/10/2015,2,10/22/2015,74.0,TruSeq RNA stranded,RNA Seq
423,1282,9/10/2015,9,10/18/2015,39.0,TruSeq RNA stranded,RNA Seq
424,1283,8/5/2015,8,11/3/2015,91.04166667,TruSeq RNA stranded,RNA Seq
425,1285,9/4/2015,9,10/18/2015,45.0,TruSeq RNA stranded,RNA Seq
426,1286,9/10/2015,81,10/22/2015,43.0,NEB Next Ultra DNA,DNA Seq
427,1289,8/31/2015,30,11/2/2015,64.04166667,,Others
428,1297,9/8/2015,40,11/4/2015,58.04166667,TruSeq RNA stranded,RNA Seq
429,1298,8/19/2015,9,9/28/2015,41.0,Ready Made library,Others
430,1299,9/14/2015,2,10/29/2015,46.04166667,Nextera XT,DNA Seq
431,1300,9/17/2015,18,11/6/2015,51.04166667,TruSeq RNA stranded,RNA Seq
432,1302,9/21/2015,14,10/12/2015,22.0,Ready -made libraries,Others
433,1303,9/8/2015,1,10/22/2015,45.0,TruSeq DNA Nano,DNA Seq
434,1304,9/7/2015,2,11/6/2015,61.04166667,TruSeq DNA PCR-Free LT Kit,DNA Seq
435,1305,9/17/2015,6,11/6/2015,51.04166667,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
436,1306,9/17/2015,7,11/6/2015,51.04166667,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
437,1307,9/17/2015,6,11/6/2015,51.04166667,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
438,1309,9/23/2015,8,11/29/2015,68.04166667,Ready made Library Bisulfide Treatment,Sequencing only
439,1310,7/14/2015,7,10/2/2015,81.0,Ready Made Library,Others
440,1311,9/7/2015,4,11/16/2015,71.04166667,TruSeq DNA Nano,DNA Seq
441,1312,9/17/2015,8,10/12/2015,26.0,Ready-made library ddRAD,Sequencing only
442,1313,9/24/2015,4,11/3/2015,41.04166667,Ready Made Library-Homemade kit,Sequencing only
443,1314,9/14/2015,6,10/12/2015,29.0,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
444,1318,8/25/2015,4,11/6/2015,74.04166667,Ready Made Library-Clonetech,Sequencing only
445,1319,9/30/2015,4,11/16/2015,48.04166667,Ready-made library ddRAD,Sequencing only
446,1321,9/17/2015,8,10/2/2015,16.0,Ready Made Library,Others
447,1322,9/29/2015,12,11/15/2015,48.04166667,TruSeq RNA stranded,RNA Seq
448,1325,9/24/2015,12,11/3/2015,41.04166667,TruSeq RNA stranded,RNA Seq
449,1326,10/1/2015,1,10/18/2015,18.0,Ready-made library ddRAD,Sequencing only
450,1327,10/1/2015,10,11/29/2015,60.04166667,Ready Made Library,Others
451,1331,10/8/2015,6,11/3/2015,27.04166667,TruSeq RNA stranded,RNA Seq
452,1332,10/12/2015,1,11/3/2015,23.04166667,RiboSeq,Others
453,1333,10/13/2015,12,11/29/2015,48.04166667,TruSeq RNA stranded,RNA Seq
454,1334,10/12/2015,1,10/18/2015,7.0,Ready Made library,Others
455,1335,10/9/2015,4,11/3/2015,26.04166667,Ready Made Fragment Library,Sequencing only
456,1336,10/9/2015,20,3/25/2016,169.04166669999998,TruSeq DNA Nano,DNA Seq
457,1337,9/29/2015,20,11/3/2015,36.04166667,Ready Made Fragment Library,Sequencing only
458,1338,10/9/2015,4,1/27/2016,111.04166670000001,Nugen Ultra Low Input,DNA Seq
459,1339,9/1/2015,26,11/3/2015,64.04166667,TruSeq RNA stranded,RNA Seq
460,1340,10/12/2015,24,11/15/2015,35.04166667,TruSeq RNA stranded,RNA Seq
461,1341,10/13/2015,18,11/16/2015,35.04166667,TruSeq RNA stranded,RNA Seq
462,1342,10/7/2015,23,1/27/2016,113.04166670000001,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
463,1343,10/6/2015,36,12/16/2015,72.04166667,TruSeq RNA stranded,RNA Seq
464,1344,10/15/2015,13,11/3/2015,20.04166667,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
465,1345,10/15/2015,10,11/16/2015,33.04166667,Nugen Ultra Low Input,DNA Seq
466,1347,10/14/2015,15,11/16/2015,34.04166667,TruSeq RNA stranded,RNA Seq
467,1349,10/16/2015,2,12/8/2015,54.04166667,TruSeq DNA Nano,DNA Seq
468,1350,10/13/2015,6,11/29/2015,48.04166667,TruSeq RNA stranded,RNA Seq
469,1352,10/1/2015,59,11/16/2015,47.04166667,,Others
470,1353,10/12/2015,16,12/16/2015,66.04166667,TruSeq RNA stranded,RNA Seq
471,1354,10/12/2015,16,12/7/2015,57.04166667,NEBnext smRNA,Others
472,1355,10/12/2015,56,3/23/2016,164.04166669999998,NEB Next DNA,DNA Seq
473,1357,10/26/2015,55,11/27/2015,33.0,TruSeq RNA stranded,RNA Seq
474,1360,7/23/2015,18,12/7/2015,138.04166669999998,TruSeq RNA stranded,RNA Seq
475,1361,10/29/2015,3,11/5/2015,8.0,NEB Next Ultra DNA,DNA Seq
476,1363,10/29/2015,75,5/30/2016,214.95833330000002,TruSeq DNA Nano,DNA Seq
477,1364,10/28/2015,11,11/2/2015,6.0,Ready Made library,Others
478,1365,11/2/2015,6,1/27/2016,87.0,TruSeq RNA stranded,RNA Seq
479,1366,10/9/2015,12,11/27/2015,50.04166667,TruSeq RNA stranded,RNA Seq
480,1367,10/29/2015,18,12/14/2015,47.0,TruSeq RNA stranded,RNA Seq
481,1368,11/2/2015,5,11/29/2015,28.0,TruSeq RNA stranded,RNA Seq
482,1369,11/2/2015,22,1/27/2016,87.0,,Others
483,1371,11/4/2015,35,12/14/2015,41.0,TruSeq RNA stranded,RNA Seq
484,1372,11/4/2015,4,11/29/2015,26.0,Agilent Sure Select Mouse All Exon,Exome Seq
485,1373,11/3/2015,12,12/7/2015,35.0,TruSeq RNA stranded,RNA Seq
486,1374,3/6/2015,12,12/7/2015,277.0,NEBnext smRNA,Others
487,1375,11/2/2015,4,12/7/2015,36.0,Ready Made Libraries,Others
488,1376,11/2/2015,4,12/7/2015,36.0,Ready Made Libraries,Others
489,1377,11/5/2015,15,1/7/2016,64.0,NEB Next Ultra DNA,DNA Seq
490,1378,3/9/2015,12,1/18/2016,316.0,TruSeq RNA stranded,RNA Seq
491,1379,11/9/2015,5,12/8/2015,30.0,TruSeq DNA Nano,DNA Seq
492,1381,11/6/2015,24,12/29/2015,54.0,TruSeq RNA stranded,RNA Seq
493,1382,11/13/2015,8,11/29/2015,17.0,Ready Made Library,Others
494,1383,11/2/2015,6,1/4/2016,64.0,TruSeq DNA Nano,DNA Seq
495,1384,11/16/2015,4,2/4/2016,81.0,TruSeq DNA Nano,DNA Seq
496,1385,11/16/2015,9,2/4/2016,81.0,,Others
497,1386,11/16/2015,2,12/16/2015,31.0,TruSeq DNA Nano,DNA Seq
498,1389,11/18/2015,32,11/29/2015,12.0,,Others
499,1391,10/26/2015,2,3/22/2016,149.0,TruSeq DNA Nano,DNA Seq
500,1392,10/22/2015,2,1/4/2016,75.04166667,TruSeq DNA Nano,DNA Seq
501,1394,11/3/2015,14,2/4/2016,94.0,TruSeq DNA Nano,DNA Seq
502,1396,3/31/2015,30,1/4/2016,280.0416667,TruSeq RNA stranded,RNA Seq
503,1397,11/9/2015,33,1/4/2016,57.0,TruSeq RNA stranded,RNA Seq
504,1398,11/20/2015,4,12/29/2015,40.0,TruSeq Small RNA,Others
505,1399,11/18/2015,14,12/29/2015,42.0,TruSeq Small RNA,Others
506,1400,11/19/2015,17,12/7/2015,19.0,Nugen Ultra Low Input,DNA Seq
507,1401,11/16/2015,8,12/14/2015,29.0,Ready-made library ddRAD,Sequencing only
508,1402,11/23/2015,6,1/4/2016,43.0,TruSeq RNA stranded,RNA Seq
509,1405,11/10/2015,1,12/8/2015,29.0,Ready Made library,Others
510,1406,11/25/2015,1,1/27/2016,64.0,TruSeq DNA Nano,DNA Seq
511,1408,10/8/2015,49,1/18/2016,103.04166670000001,TruSeq RNA stranded,RNA Seq
512,1409,11/15/2015,6,1/4/2016,51.0,TruSeq RNA stranded,RNA Seq
513,1412,11/23/2015,5,2/4/2016,74.0,TruSeq DNA Nano,DNA Seq
514,1413,11/23/2015,5,2/4/2016,74.0,TruSeq RNA stranded,RNA Seq
515,1415,11/24/2015,2,2/4/2016,73.0,TruSeq DNA Nano,DNA Seq
516,1416,11/23/2015,5,2/4/2016,74.0,TruSeq DNA Nano,DNA Seq
517,1417,11/27/2015,3,2/4/2016,70.0,TruSeq RNA stranded,RNA Seq
518,1418,10/16/2015,10,2/25/2016,133.0416667,TruSeq RNA stranded,RNA Seq
519,1419,11/30/2015,6,12/16/2015,17.0,Ready Made Fragment Library,Sequencing only
520,1428,12/3/2015,12,12/16/2015,14.0,NEBnext smRNA,Others
521,1429,11/25/2015,1,3/25/2016,122.0,TruSeq DNA Nano,DNA Seq
522,1430,11/18/2015,11,1/4/2016,48.0,NEB Next DNA,DNA Seq
523,1431,12/2/2015,12,1/4/2016,34.0,TruSeq RNA stranded,RNA Seq
524,1436,12/9/2015,6,12/29/2015,21.0,Ready-made library ddRAD,Sequencing only
525,1437,12/11/2015,1,1/4/2016,25.0,Ready made Library Bisulfide Treatment,Sequencing only
526,1438,12/14/2015,10,2/2/2016,51.0,TruSeq RNA stranded,RNA Seq
527,1440,12/16/2015,4,2/4/2016,51.0,,Others
528,1442,12/18/2015,1,1/27/2016,41.0,Ready-made library ddRAD,Sequencing only
529,1444,12/4/2015,42,4/12/2016,130.9583333,TruSeq RNA stranded,RNA Seq
530,1445,11/10/2015,6,2/2/2016,85.0,TruSeq RNA stranded,RNA Seq
531,1447,12/22/2015,9,2/26/2016,67.0,NEBnext smRNA,Others
532,1453,12/18/2015,15,2/26/2016,71.0,NEBnext smRNA,Others
533,1455,1/5/2016,14,5/30/2016,146.95833330000002,,Others
534,1456,12/9/2015,12,2/2/2016,56.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
535,1457,12/17/2015,6,2/2/2016,48.0,,Others
536,1460,1/11/2016,5,2/2/2016,23.0,TruSeq RNA stranded,RNA Seq
537,1461,1/11/2016,21,2/10/2016,31.0,TruSeq RNA stranded,RNA Seq
538,1463,1/15/2016,8,2/4/2016,21.0,TruSeq RNA stranded,RNA Seq
539,1464,1/14/2016,4,2/10/2016,28.0,Clontech SMARTer Stranded total RNA - Low Input Mammalian,Low input RNA Seq 
540,1465,1/14/2016,6,2/10/2016,28.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
541,1466,1/18/2016,1,1/20/2016,3.0,Ready Made library,Others
542,1467,1/19/2016,8,1/20/2016,2.0,Lexogen_mRNA_stranded,RNA Seq
543,1468,11/18/2015,14,2/2/2016,77.0,TruSeq Small RNA,Others
544,1469,11/20/2015,4,2/2/2016,75.0,TruSeq Small RNA,Others
545,1470,11/19/2015,12,5/24/2016,187.95833330000002,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
546,1472,1/25/2016,1,2/10/2016,17.0,TruSeq RNA stranded,RNA Seq
547,1473,9/8/2015,1,2/4/2016,150.04166669999998,TruSeq DNA Nano,DNA Seq
548,1475,12/16/2015,32,5/24/2016,160.95833330000002,TruSeq RNA stranded,RNA Seq
549,1476,1/8/2016,8,2/29/2016,53.0,TruSeq RNA stranded,RNA Seq
550,1477,1/22/2016,24,2/29/2016,39.0,Ready Made Library,Others
551,1478,1/21/2016,1,3/25/2016,65.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
552,1481,1/27/2016,17,2/26/2016,31.0,Clontech SMART-Seq v4 Ultra Low Input RNA kit,Low input RNA Seq 
553,1482,1/28/2016,4,2/4/2016,8.0,HiC,Others
554,1483,1/26/2016,12,2/2/2016,8.0,NEB Next Ultra DNA,DNA Seq
555,1486,1/29/2016,5,3/25/2016,57.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
556,1487,1/29/2016,12,3/23/2016,55.0,TruSeq RNA stranded,RNA Seq
557,1488,1/27/2016,2,2/26/2016,31.0,TruSeq RNA stranded,RNA Seq
558,1489,1/27/2016,2,2/26/2016,31.0,TruSeq RNA stranded,RNA Seq
559,1490,1/27/2016,2,2/26/2016,31.0,TruSeq RNA stranded,RNA Seq
560,1491,12/7/2015,18,2/10/2016,66.0,TruSeq RNA stranded,RNA Seq
561,1499,2/1/2016,39,3/26/2016,55.0,TruSeq RNA stranded,RNA Seq
562,1500,1/19/2016,9,3/25/2016,67.0,TruSeq RNA stranded,RNA Seq
563,1501,1/27/2016,7,2/25/2016,30.0,Ready-made library ddRAD,Sequencing only
564,1502,2/2/2016,1,2/25/2016,24.0,Ready Made library,Others
565,1503,11/27/2015,10,2/29/2016,95.0,NuGEN Ovation Mouse RNA-seq System 1-16,Others
566,1505,2/3/2016,5,3/12/2016,39.0,TruSeq RNA stranded,RNA Seq
567,1506,12/7/2015,1,2/26/2016,82.0,Ready-made library ddRAD,Sequencing only
568,1507,2/4/2016,12,3/28/2016,53.95833333,Ready Made Library,Others
569,1509,11/5/2015,8,2/25/2016,113.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
570,1510,1/26/2016,8,2/25/2016,31.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
571,1511,1/25/2016,8,2/29/2016,36.0,TruSeq RNA stranded,RNA Seq
572,1514,2/8/2016,8,2/25/2016,18.0,Ready made Library Bisulfide Treatment,Sequencing only
573,1515,2/1/2016,21,3/12/2016,41.0,TruSeq RNA stranded,RNA Seq
574,1517,12/18/2015,15,2/29/2016,74.0,TruSeq RNA stranded,RNA Seq
575,1520,2/2/2016,28,4/12/2016,70.95833333,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
576,1523,2/11/2016,12,3/26/2016,45.0,,Others
577,1526,2/18/2016,30,3/12/2016,24.0,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
578,1527,2/12/2016,6,3/12/2016,30.0,Ready Made Fragment Library,Sequencing only
579,1528,2/24/2016,6,3/25/2016,31.0,TruSeq DNA Nano,DNA Seq
580,1529,2/16/2016,117,5/30/2016,104.95833329999999,TruSeq DNA Nano,DNA Seq
581,1530,2/3/2016,6,3/28/2016,54.95833333,TruSeq RNA stranded,RNA Seq
582,1531,2/19/2016,38,6/6/2016,108.95833329999999,TruSeq RNA stranded,RNA Seq
583,1532,2/25/2016,9,3/23/2016,28.0,TruSeq RNA stranded,RNA Seq
584,1534,2/19/2016,16,3/23/2016,34.0,TruSeq RNA stranded,RNA Seq
585,1535,2/16/2016,26,4/7/2016,51.95833333,RiboSeq,Others
586,1536,2/24/2016,24,3/26/2016,32.0,TruSeq RNA stranded,RNA Seq
587,1537,1/25/2016,9,4/12/2016,78.95833333,TruSeq Small RNA,Others
588,1538,2/22/2016,1,3/23/2016,31.0,Ready Made library,Others
589,1539,2/21/2016,1,3/23/2016,32.0,Ready Made library,Others
590,1540,2/1/2016,5,3/25/2016,54.0,TruSeq DNA Nano,DNA Seq
591,1541,2/29/2016,16,3/23/2016,24.0,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
592,1543,2/16/2016,117,4/9/2016,53.95833333,TruSeq DNA Nano,DNA Seq
593,1544,2/15/2016,68,3/19/2016,34.0,Nextera XT,DNA Seq
594,1548,3/2/2016,12,4/26/2016,55.95833333,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
595,1549,3/1/2016,3,7/25/2016,146.95833330000002,,Others
596,1550,3/3/2016,2,4/15/2016,43.95833333,Ready Made Fragment Library,Sequencing only
597,1551,3/7/2016,12,4/7/2016,31.95833333,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
598,1552,3/7/2016,18,4/26/2016,50.95833333,TruSeq RNA stranded,RNA Seq
599,1553,3/7/2016,8,4/12/2016,36.95833333,TruSeq Small RNA,Others
600,1554,3/7/2016,96,6/24/2016,109.95833329999999,,Others
601,1555,3/8/2016,8,4/25/2016,48.95833333,TruSeq DNA Nano,DNA Seq
602,1556,3/8/2016,1,3/26/2016,19.0,Ready Made library,Others
603,1557,3/10/2016,2,3/28/2016,18.95833333,HiC,Others
604,1560,3/14/2016,10,3/15/2016,2.0,Lexogen_mRNA_stranded,RNA Seq
605,1561,3/11/2016,20,4/7/2016,27.95833333,Ready-made smallRNA libraries,Sequencing only
606,1563,2/23/2016,2,11/20/2016,272.0,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
607,1567,1/21/2016,1,3/28/2016,67.95833333,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
608,1568,1/29/2016,5,3/28/2016,59.95833333,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
609,1569,3/16/2016,5,5/10/2016,55.95833333,Ready Made Library,Others
610,1570,3/9/2016,12,4/18/2016,40.95833333,NuGEN Ovation Single Cell RNA-Seq System,Sequencing only
611,1572,10/26/2015,3,3/22/2016,149.0,TruSeq DNA Nano,DNA Seq
612,1573,3/3/2016,24,5/30/2016,88.95833333,,Others
613,1576,3/4/2016,4,3/28/2016,24.95833333,Ready made Library Bisulfide Treatment,Sequencing only
614,1577,3/21/2016,8,3/28/2016,7.958333333,Ready made Library Bisulfide Treatment,Sequencing only
615,1578,3/22/2016,1,5/30/2016,69.95833333,TruSeq DNA Nano,DNA Seq
616,1579,3/21/2016,4,4/12/2016,22.95833333,Nugen Ultra Low Input,DNA Seq
617,1580,3/10/2016,4,4/25/2016,46.95833333,TruSeq DNA Nano,DNA Seq
618,1581,3/14/2016,9,5/24/2016,71.95833333,TruSeq RNA stranded,RNA Seq
619,1582,1/18/2016,4,4/12/2016,85.95833333,TruSeq RNA stranded,RNA Seq
620,1586,3/15/2016,3,4/25/2016,41.95833333,TruSeq DNA Nano,DNA Seq
621,1587,2/25/2016,1,3/31/2016,35.95833333,Ready Made library,Others
622,1589,3/21/2016,26,4/25/2016,35.95833333,TruSeq DNA Nano,DNA Seq
623,1591,3/31/2016,1,4/7/2016,8.0,Ready-made library ddRAD,Sequencing only
624,1592,1/29/2016,5,4/25/2016,87.95833333,Agilent Sure Select Mouse All Exon,Exome Seq
625,1593,10/27/2015,24,5/10/2016,196.95833330000002,,Others
626,1594,4/4/2016,6,5/19/2016,46.0,TruSeq RNA stranded,RNA Seq
627,1596,3/14/2016,72,5/19/2016,66.95833333,TruSeq RNA stranded,RNA Seq
628,1597,4/4/2016,1,4/12/2016,9.0,Ready Made library,Others
629,1598,4/4/2016,1,4/12/2016,9.0,Ready Made library,Others
630,1599,2/17/2016,4,7/19/2016,153.95833330000002,TruSeq RNA stranded,RNA Seq
631,1600,3/29/2016,4,7/19/2016,113.0,TruSeq RNA stranded,RNA Seq
632,1601,3/26/2016,8,4/26/2016,31.95833333,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
633,1602,3/26/2016,8,4/26/2016,31.95833333,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
634,1604,4/4/2016,44,5/10/2016,37.0,Nextera XT,DNA Seq
635,1605,4/7/2016,1,4/26/2016,20.0,Ready Made library,Others
636,1608,4/7/2016,13,4/26/2016,20.0,Ready-made library ddRAD,Sequencing only
637,1609,4/11/2016,1,4/26/2016,16.0,Ready Made library,Others
638,1610,4/13/2016,1,4/26/2016,14.0,Ready Made library,Others
639,1612,4/14/2016,5,5/30/2016,47.0,TruSeq RNA stranded,RNA Seq
640,1613,4/13/2016,10,4/26/2016,14.0,Ready-made smallRNA libraries,Sequencing only
641,1614,1/21/2016,14,6/24/2016,155.95833330000002,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA,Low input RNA Seq 
642,1615,4/15/2016,87,4/16/2016,2.0,NEB Next Ultra DNA,DNA Seq
643,1616,4/14/2016,15,5/19/2016,36.0,TruSeq RNA stranded,RNA Seq
644,1617,4/15/2016,2,4/26/2016,12.0,PAR-CLIP like,Sequencing only
645,1618,4/13/2016,6,5/30/2016,48.0,Agilent Sure Select Human All Exon v5+UTR,Exome Seq
646,1619,4/7/2016,12,5/24/2016,48.0,,Others
