id,start_date,num_samples,end_date,days_to_complete,library_type
3111,2/22/2018,27,6/30/2018,128.9583333,
3112,4/13/2018,1,5/5/2018,23,Smart-seq2 Nextera XT single cell (obsolete)
3113,4/12/2018,5,5/5/2018,24,TruSeq RNA stranded
3114,4/13/2018,33,4/14/2018,2,Smart-seq2 Nextera XT single cell (obsolete)
3116,4/9/2018,4,5/23/2018,45,CLIP
3117,4/16/2018,7,4/17/2018,2,Ready Made library
3118,3/1/2018,211,6/16/2018,107.9583333,TruSeq RNA stranded
3119,3/1/2018,210,6/16/2018,107.9583333,TruSeq RNA stranded
3120,4/17/2018,3,5/11/2018,25,10X Genomics Single Cell
3121,3/20/2018,112,6/10/2018,82.95833333,TruSeq RNA stranded
3122,4/17/2018,33,6/19/2018,64,TruSeq DNA
3123,4/18/2018,24,4/23/2018,6,Lexogen Small RNA Kit
3124,4/6/2018,10,5/9/2018,34,TruSeq DNA Nano
3126,4/11/2018,6,6/15/2018,66,ATAC
3127,4/18/2018,6,4/23/2018,6,Ready Made library
3128,4/19/2018,12,9/13/2019,513,Nextera XT
3129,4/18/2018,36,5/20/2018,33,TruSeq RNA stranded
3130,4/23/2018,2,5/27/2018,35,TruSeq DNA
3131,4/11/2018,16,6/3/2018,54,TruSeq RNA stranded
3133,4/10/2018,17,6/5/2018,57,TruSeq DNA Nano
3134,4/25/2018,19,5/24/2018,30,Ready Made Fragment Library
3135,4/24/2018,18,5/28/2018,35,Tn-seq
3136,4/26/2018,2,4/28/2018,3,10X Genomics Single Cell
3137,4/23/2018,87,5/4/2018,12,Ready Made Library
3138,4/26/2018,1,5/9/2018,14,10X Genomics Single Cell
3140,4/25/2018,3,7/9/2018,76,Tn-seq
3141,4/26/2018,1,5/3/2018,8,Ready Made library
3142,4/19/2018,36,6/30/2018,73,TruSeq RNA stranded
3143,4/30/2018,20,5/2/2018,3,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3145,4/19/2018,18,6/5/2018,48,TruSeq RNA stranded
3146,4/23/2018,4,5/24/2018,32,Ready Made Fragment Library
3148,4/30/2018,1,6/8/2018,40,10X Genomics Single Cell
3149,4/11/2018,8,5/27/2018,47,Ready-made library ddRAD
3150,5/2/2018,20,5/4/2018,3,Clontech SMARTer Stranded total RNA - Low Input Mammalian
3152,5/2/2018,11,7/22/2018,82,TruSeq DNA Nano
3153,4/23/2018,10,6/13/2018,52,TruSeq DNA Nano
3154,5/2/2018,8,6/17/2018,47,TruSeq RNA stranded
3155,11/14/2016,91,7/7/2018,600.9583333,TruSeq DNA Nano
3156,5/3/2018,37,5/5/2018,3,Clontech SMART-Seq v4 Ultra Low Input RNA kit
3157,5/4/2018,2,5/11/2018,8,10X Genomics Single Cell
3159,5/4/2018,7,5/31/2018,28,Smart-seq2 Nextera XT single cell
3160,5/3/2018,12,6/27/2018,56,None
3161,5/4/2018,1,5/31/2018,28,HiC
3162,5/4/2018,7,5/31/2018,28,Smart-seq2 Nextera XT single cell
3163,5/4/2018,32,6/15/2018,43,Ready made Library Bisulfide Treatment
3164,5/2/2018,16,6/12/2018,42,TruSeq DNA Nano
3165,4/16/2018,9,6/9/2018,55,TruSeq RNA stranded
3167,5/8/2018,1,5/20/2018,13,Smart-seq2 Nextera XT single cell (obsolete)
3168,5/8/2018,1,6/9/2018,33,Smart-seq2 Nextera XT single cell
3169,5/9/2018,2,5/22/2018,14,10X Genomics Single Cell
3170,4/25/2018,16,6/17/2018,54,TruSeq RNA stranded
3171,5/9/2018,9,6/9/2018,32,
3172,5/8/2018,97,5/31/2018,24,Nextera XT
3174,5/8/2018,33,6/9/2018,33,TruSeq RNA stranded
3175,5/4/2018,7,5/20/2018,17,Smart-seq2 Nextera XT single cell
3176,5/14/2018,7,6/13/2018,31,SmartSeq2-Picelli
3177,4/23/2018,17,6/3/2018,42,Nextera XT
3178,5/4/2018,7,6/3/2018,31,Smart-seq2 Nextera XT single cell
3179,5/4/2018,7,6/3/2018,31,Smart-seq2 Nextera XT single cell
3180,5/14/2018,13,6/9/2018,27,SmartSeq2-Picelli
3182,5/16/2018,3,6/5/2018,21,10X Genomics Single Cell
3183,5/15/2018,60,6/5/2018,22,Ready Made Library
3184,5/17/2018,1,6/7/2018,22,10X Genomics Single Cell
3185,5/10/2018,37,8/30/2018,113,TruSeq RNA stranded
3187,3/28/2018,20,7/18/2018,113,TruSeq RNA stranded
3188,5/16/2018,6,6/13/2018,29,Ready Made library
3189,5/18/2018,11,9/24/2018,130,TruSeq DNA Nano
3190,5/18/2018,1,6/9/2018,23,Smart-seq2 Nextera XT single cell
3191,5/4/2018,7,6/3/2018,31,Smart-seq2 Nextera XT single cell
3192,5/4/2018,7,6/3/2018,31,Smart-seq2 Nextera XT single cell
3193,5/23/2018,24,5/23/2018,1,TruSeq Small RNA
3194,4/23/2018,10,8/27/2018,127,TruSeq DNA Nano
3196,5/25/2018,34,6/19/2018,26,TruSeq DNA
3197,5/24/2018,5,5/31/2018,8,Ready Made library
3198,5/28/2018,4,6/1/2018,5,TruSeq RNA stranded
3202,3/20/2018,111,6/10/2018,82.95833333,TruSeq RNA stranded
3203,4/25/2018,16,6/17/2018,54,TruSeq RNA stranded
3204,5/9/2018,2,6/1/2018,24,10X Genomics Single Cell
3205,4/11/2018,15,6/3/2018,54,TruSeq RNA stranded
3206,5/28/2018,5,6/1/2018,5,Agilent Sure Select Human All Exon v6+UTR
3207,5/28/2018,6,6/1/2018,5,TruSeq DNA
3208,3/29/2018,144,7/18/2018,112,TruSeq RNA stranded
3209,3/1/2018,210,6/16/2018,107.9583333,TruSeq RNA stranded
3210,5/28/2018,19,6/16/2018,20,TruSeq RNA stranded
3211,5/29/2018,8,5/31/2018,3,Lexogen_mRNA_stranded
3212,5/29/2018,22,8/7/2018,71,TruSeq RNA stranded
3213,5/17/2018,36,6/11/2018,26,Ready made Library Bisulfide Treatment
3214,5/28/2018,36,6/11/2018,15,NuGEN Ovation SoLo RNA-Seq - needs 16Cycles IndexRead1
3216,5/29/2018,20,7/4/2018,37,NexteraXT_C1800FC
3217,5/29/2018,12,6/30/2018,33,SmartSeq2-Picelli
3218,5/29/2018,12,6/30/2018,33,SmartSeq2-Picelli
3219,5/30/2018,3,7/3/2018,35,10X Genomics Single Cell
3220,5/10/2018,36,10/8/2018,152,TruSeq RNA stranded
3221,5/28/2018,24,6/5/2018,9,Ready Made library
3222,5/24/2018,8,6/8/2018,16,RiboSeq
3223,5/4/2018,16,7/30/2018,88,TruSeq RNA stranded
3224,5/31/2018,25,6/17/2018,18,TruSeq RNA stranded
3226,6/1/2018,48,6/13/2018,13,Nugen Trio RNA seq
3227,5/29/2018,4,6/19/2018,22,Ready Made library
3229,6/4/2018,8,6/5/2018,2,None
3230,5/31/2018,7,6/27/2018,28,TruSeq RNA stranded
3231,5/4/2018,16,7/30/2018,88,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3238,6/4/2018,13,6/27/2018,24,SmartSeq2-Picelli
3239,6/4/2018,89,8/7/2018,65,TruSeq RNA stranded
3240,6/7/2018,48,6/20/2018,14,Nugen Trio RNA seq
3242,6/1/2018,6,7/18/2018,48,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3245,6/6/2018,8,6/11/2018,6,None
3246,3/29/2018,144,7/18/2018,112,TruSeq RNA stranded
3247,5/31/2018,7,6/27/2018,28,TruSeq RNA stranded
3249,6/11/2018,15,6/17/2018,7,Ready Made Fragment Library
3250,6/11/2018,12,6/19/2018,9,Ready Made Fragment Library
3251,5/31/2018,16,7/23/2018,54,
3252,3/28/2018,21,7/18/2018,113,TruSeq RNA stranded
3253,5/29/2018,22,8/7/2018,71,TruSeq RNA stranded
3254,2/12/2018,209,7/20/2018,158.9583333,TruSeq RNA stranded
3256,6/12/2018,35,6/14/2018,3,None
3257,6/7/2018,11,7/12/2018,36,TruSeq DNA PCR-Free LT Kit
3258,5/19/2018,20,8/2/2018,76,
3259,6/14/2018,24,6/27/2018,14,Nugen Trio RNA seq
3260,6/12/2018,10,7/30/2018,49,TruSeq RNA stranded
3262,6/11/2018,13,8/7/2018,58,TruSeq DNA Nano
3263,4/25/2018,16,7/18/2018,85,TruSeq RNA stranded
3265,6/11/2018,10,7/20/2018,40,TruSeq RNA stranded
3268,5/4/2018,16,7/30/2018,88,
3269,6/14/2018,13,7/22/2018,39,TruSeq DNA Nano
3271,6/13/2018,3,7/7/2018,25,Ready Made library
3278,6/13/2018,16,8/9/2018,58,TruSeq RNA stranded
3279,6/15/2018,16,8/7/2018,54,TruSeq RNA stranded
3280,6/18/2018,1,7/7/2018,20,Ready Made library
3282,6/17/2018,17,8/7/2018,52,TruSeq RNA stranded
3283,6/17/2018,21,7/26/2018,40,TruSeq RNA stranded
3284,6/15/2018,4,6/30/2018,16,TruSeq RNA stranded
3285,6/15/2018,4,6/30/2018,16,TruSeq DNA Nano
3286,6/15/2018,4,6/30/2018,16,Agilent Sure Select Human All Exon v6+UTR
3287,6/18/2018,12,6/27/2018,10,Ready Made Fragment Library
3288,6/14/2018,7,8/9/2018,57,TruSeq RNA stranded
3290,6/15/2018,31,7/31/2018,47,TruSeq RNA stranded
3292,6/4/2018,4,6/22/2018,19,None
3293,3/12/2018,31,7/18/2018,128.9583333,TruSeq RNA stranded
3294,6/19/2018,1,7/13/2018,25,10X Genomics Single Cell
3295,6/20/2018,5,6/25/2018,6,Ready Made Library
3296,6/26/2018,4,6/27/2018,2,None
3297,6/26/2018,9,8/13/2018,49,TruSeq RNA stranded
3298,6/27/2018,1,8/7/2018,42,TruSeq DNA Nano
3299,6/21/2018,49,7/26/2018,36,TruSeq RNA stranded
3300,6/18/2018,25,8/7/2018,51,TruSeq RNA stranded
3301,6/25/2018,9,7/18/2018,24,TruSeq RNA stranded
3302,6/27/2018,8,8/27/2018,62,TruSeq DNA Nano
3303,6/27/2018,15,8/27/2018,62,TruSeq DNA Nano
3304,6/25/2018,19,7/8/2018,14,None
3306,6/27/2018,15,7/18/2018,22,Ready Made Fragment Library
3307,6/27/2018,17,7/18/2018,22,Ready Made Fragment Library
3309,6/25/2018,19,7/6/2018,12,None
3310,6/27/2018,19,8/7/2018,42,TruSeq DNA Nano
3311,6/9/2018,19,8/13/2018,66,TruSeq RNA stranded
3313,5/31/2018,16,7/23/2018,54,TruSeq DNA Nano
3314,6/9/2018,1,7/12/2018,34,TruSeq DNA PCR-Free HT Kit
3316,6/25/2018,24,7/2/2018,8,Ready Made library
3318,6/7/2018,12,7/12/2018,36,TruSeq DNA PCR-Free LT Kit
3319,7/2/2018,2,7/20/2018,19,HiC
3320,6/25/2018,29,8/9/2018,46,TruSeq RNA stranded
3321,6/29/2018,2,7/7/2018,9,Ready Made library
3322,6/4/2018,80,8/11/2018,69,Ready Made library
3323,6/27/2018,290,8/21/2018,56,Ready-made library ddRAD
3324,6/27/2018,11,9/3/2018,69,Ready-made library ddRAD
3325,6/27/2018,22,7/22/2018,26,Ready-made library ddRAD
3326,7/3/2018,137,8/21/2018,50,Nextera XT
3327,6/28/2018,16,8/27/2018,61,
3329,4/23/2018,10,7/7/2018,76,ChIP Library Prep
3330,7/2/2018,19,7/6/2018,5,Ready Made library
3331,6/4/2018,88,8/7/2018,65,
3333,7/3/2018,25,7/30/2018,28,SmartSeq2-Picelli
3335,7/5/2018,1,8/17/2018,44,Smart-seq2 Nextera XT single cell
3336,7/4/2018,1,9/19/2018,78,Ready Made library
3337,7/6/2018,19,7/10/2018,5,Ready Made library
3338,6/21/2018,6,7/22/2018,32,TruSeq Small RNA
3339,7/3/2018,9,8/7/2018,36,
3340,7/5/2018,3,7/11/2018,7,Tn-seq
3342,7/9/2018,87,8/7/2018,30,Ready Made Library-Homemade kit
3343,7/9/2018,8,7/30/2018,22,User made NEB ChIP-seq
3344,5/7/2018,57,8/28/2018,114,SmartSeq2-Picelli
3345,7/6/2018,49,8/13/2018,39,
3346,7/9/2018,12,8/7/2018,30,
3347,7/9/2018,20,7/12/2018,4,Nextera XT
3350,6/26/2018,6,8/27/2018,63,ChIP Library Prep
3351,7/12/2018,16,7/14/2018,3,None
3352,7/12/2018,7,7/16/2018,5,Ready Made library
3353,6/28/2018,34,7/17/2018,20,Lexogen QuantSeq 3\ mRNA-Seq
3354,7/16/2018,1,9/24/2018,71,Smart-seq2 Nextera XT single cell
3355,7/16/2018,1,8/9/2018,25,Smart-seq2 Nextera XT single cell
3356,7/16/2018,1,7/30/2018,15,
3358,7/16/2018,33,7/17/2018,2,Lexogen_mRNA_stranded
3360,7/16/2018,3,7/25/2018,10,10X Genomics Single Cell
3361,7/18/2018,1,9/24/2018,69,Smart-seq2 Nextera XT single cell
3362,4/17/2018,32,8/27/2018,133,ChIP Library Prep
3363,5/2/2018,10,8/27/2018,118,ChIP Library Prep
3364,7/18/2018,2,7/25/2018,8,10X Genomics Single Cell
3365,5/2/2018,15,8/27/2018,118,ChIP Library Prep
3368,6/17/2018,17,8/7/2018,52,TruSeq RNA stranded
3369,6/25/2018,29,8/9/2018,46,TruSeq RNA stranded
3370,7/17/2018,4,8/2/2018,17,PAR-CLIP like
3371,7/18/2018,2,7/19/2018,2,Tn-seq
3372,7/20/2018,3,7/30/2018,11,RiboSeq
3373,7/12/2018,60,8/7/2018,27,Ready-made KAPA stranded mRNA
3374,7/19/2018,33,7/31/2018,13,Lexogen_mRNA_stranded
3375,7/16/2018,2,8/2/2018,18,Ready Made library
3376,7/20/2018,1,8/27/2018,39,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3377,7/20/2018,4,7/25/2018,6,10X Genomics Single Cell
3378,7/11/2018,7,10/3/2018,85,GUIDEseq
3379,7/23/2018,3,9/15/2018,55,10X Genomics Single Cell
3380,7/23/2018,50,7/27/2018,5,Ready Made library
3381,7/19/2018,50,7/27/2018,9,Ready Made library
3382,7/20/2018,63,8/27/2018,39,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3384,7/20/2018,18,8/17/2018,29,Lexogen Small RNA Kit
3385,7/24/2018,50,8/21/2018,29,Nimblegen SeqCap Library user made
3386,7/18/2018,15,9/9/2018,54,TruSeq DNA
3387,7/18/2018,15,2/22/2019,220.0416667,Agilent Sure Select Human All Exon v6+UTR
3388,7/18/2018,14,9/9/2018,54,
3390,6/27/2018,8,8/27/2018,62,
3391,6/27/2018,15,8/27/2018,62,
3392,7/11/2018,7,10/3/2018,85,GUIDEseq
3393,7/6/2018,49,8/13/2018,39,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3395,7/27/2018,2,10/8/2018,74,
3396,7/27/2018,12,8/9/2018,14,ATAC
3397,7/27/2018,1,8/17/2018,22,Smart-seq2 Nextera XT single cell
3399,7/30/2018,2,9/24/2018,57,Smart-seq2 Nextera XT single cell
3400,7/30/2018,2,9/24/2018,57,Smart-seq2 Nextera XT single cell
3402,7/27/2018,2,9/24/2018,60,Smart-seq2 Nextera XT single cell
3403,7/27/2018,2,9/24/2018,60,Smart-seq2 Nextera XT single cell
3406,7/27/2018,18,8/27/2018,32,TruSeq RNA stranded
3408,7/3/2018,137,8/21/2018,50,Nextera XT
3409,7/27/2018,9,8/27/2018,32,TruSeq DNA Nano
3410,7/31/2018,1,8/17/2018,18,Smart-seq2 Nextera XT single cell
3411,8/2/2018,24,8/16/2018,15,Ready Made library
3412,8/8/2018,35,8/31/2018,24,Nextera XT
3413,8/8/2018,24,8/31/2018,24,Ready Made Fragment Library
3414,8/8/2018,14,8/31/2018,24,Ready Made Fragment Library
3415,8/8/2018,40,9/9/2018,33,Ready Made Library
3416,8/7/2018,31,10/11/2018,66,Nextera XT
3417,8/8/2018,49,8/30/2018,23,TruSeq RNA stranded
3419,8/8/2018,55,9/9/2018,33,Ready Made Library
3421,8/9/2018,97,8/21/2018,13,TruSeq DNA
3422,8/8/2018,5,10/7/2018,61,Ready Made Library-Homemade kit
3423,7/24/2018,4,9/27/2018,66,Ready Made Fragment Library
3424,8/13/2018,12,9/18/2018,37,
3425,8/14/2018,16,8/31/2018,18,Ready Made Fragment Library
3426,7/26/2018,17,9/26/2018,63,
3427,8/14/2018,6,9/3/2018,21,TruSeq DNA Nano
3429,8/10/2018,50,9/18/2018,40,TruSeq RNA stranded
3430,11/14/2016,19,9/18/2018,673.9583333,TruSeq RNA stranded
3431,8/13/2018,16,8/27/2018,15,Lexogen Small RNA Kit
3432,8/13/2018,20,8/27/2018,15,Lexogen Small RNA Kit
3433,8/16/2018,1,8/20/2018,5,10X Genomics Single Cell
3435,8/17/2018,17,10/7/2018,52,SmartSeq2-Picelli
3436,8/21/2018,4,10/12/2018,53,
3437,8/22/2018,5,2/22/2019,185.0416667,Agilent Sure Select Human All Exon v6+UTR
3438,8/22/2018,2,10/24/2018,64,TruSeq DNA Nano
3439,8/21/2018,6,9/8/2018,19,Ready Made library
3440,8/23/2018,13,9/28/2018,37,TruSeq RNA stranded
3442,8/23/2018,2,9/8/2018,17,Ready-made library ddRAD
3443,8/20/2018,24,8/31/2018,12,Ready Made library
3444,8/24/2018,1,10/18/2018,56,Smart-seq2 Nextera XT single cell
3445,8/24/2018,1,10/18/2018,56,Smart-seq2 Nextera XT single cell
3448,8/27/2018,21,10/16/2018,51,SmartSeq2-Picelli
3450,8/23/2018,8,9/11/2018,20,RiboSeq
3451,8/27/2018,72,8/31/2018,5,Ready Made library
3452,8/27/2018,21,9/24/2018,29,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3453,8/28/2018,4,8/30/2018,3,NEB Next Ultra DNA
3454,8/28/2018,1,9/3/2018,7,HiC
3455,8/29/2018,5,9/18/2018,21,User made NEB ChIP-seq
3456,5/7/2018,56,10/8/2018,155,
3457,8/28/2018,2,9/20/2018,24,10X Genomics Single Cell
3458,8/30/2018,42,10/3/2018,35,NEB Next DNA
3459,8/31/2018,1,10/7/2018,38,Smart-seq2 Nextera XT single cell
3460,8/31/2018,1,10/7/2018,38,Smart-seq2 Nextera XT single cell
3461,8/29/2018,10,10/7/2018,40,ChIP Library Prep
3463,12/11/2017,14,10/7/2018,300.9583333,ChIP Library Prep
3464,8/9/2018,7,9/18/2018,41,
3469,9/3/2018,2,9/15/2018,13,10X Genomics Single Cell
3472,8/31/2018,10,9/26/2018,27,TruSeq RNA stranded
3473,9/3/2018,15,9/15/2018,13,10X Genomics Single Cell
3474,7/25/2018,2,10/7/2018,75,TruSeq DNA PCR-Free LT Kit
3476,7/12/2018,16,9/5/2018,56,Ready Made library
3477,9/5/2018,24,9/5/2018,1,Lexogen QuantSeq 3\ mRNA-Seq
3478,9/4/2018,9,9/24/2018,21,Ready Made Libraries
3479,9/5/2018,112,9/18/2018,14,Nextera XT
3480,9/4/2018,24,9/14/2018,11,Ready Made library
3481,9/6/2018,21,9/8/2018,3,Nextera XT
3482,9/6/2018,6,9/24/2018,19,Ready Made library
3483,9/6/2018,549,11/26/2018,82.04166667,Ready Made Library
3484,9/4/2018,19,10/8/2018,35,
3485,9/10/2018,14,9/18/2018,9,User made NEB ChIP-seq
3486,9/10/2018,2,10/11/2018,32,10X Genomics Single Cell
3491,9/10/2018,19,9/26/2018,17,TruSeq RNA stranded
3492,9/11/2018,1,9/18/2018,8,Smart-seq2 Nextera XT single cell
3497,9/11/2018,8,9/12/2018,2,NEB Next Ultra DNA
3499,9/11/2018,17,10/16/2018,36,SmartSeq2-Picelli
3500,9/12/2018,2,10/7/2018,26,Ready-made library ddRAD
3502,9/10/2018,9,9/18/2018,9,TruSeq DNA
3504,9/12/2018,13,9/16/2018,5,10X Genomics Single Cell
3505,8/27/2018,20,9/24/2018,29,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3506,9/12/2018,21,9/15/2018,4,Nextera XT
3507,7/18/2018,14,10/12/2018,87,TruSeq DNA Nano
3508,9/12/2018,37,9/28/2018,17,TruSeq RNA stranded
3509,9/12/2018,13,10/8/2018,27,TruSeq RNA stranded
3510,9/12/2018,4,9/24/2018,13,Ready Made library
3511,8/28/2018,24,10/7/2018,41,Ready Made Library
3512,5/7/2018,57,10/8/2018,155,SmartSeq2-Picelli
3514,9/18/2018,24,9/18/2018,1,Lexogen Small RNA Kit
3516,9/18/2018,2,10/3/2018,16,10X Genomics Single Cell
3517,9/19/2018,13,11/6/2018,49.04166667,
3518,9/20/2018,13,10/8/2018,19,SmartSeq2-Picelli
3519,9/14/2018,24,10/3/2018,20,Ready Made library
3520,9/20/2018,19,9/22/2018,3,None
3522,9/20/2018,25,10/7/2018,18,SeqWell
3523,9/12/2018,13,10/8/2018,27,TruSeq RNA stranded
3524,9/12/2018,37,9/28/2018,17,TruSeq RNA stranded
3525,9/19/2018,3,9/24/2018,6,Ready Made library
3526,8/27/2018,21,10/16/2018,51,SmartSeq2-Picelli
3528,9/24/2018,24,9/24/2018,1,TruSeq Small RNA
3530,9/17/2018,21,11/26/2018,71.04166667,TruSeq RNA stranded
3531,9/24/2018,12,10/7/2018,14,ChIP Library Prep
3532,9/24/2018,6,10/18/2018,25,ChIP Library Prep
3533,9/24/2018,1,10/7/2018,14,Ready Made library
3534,9/25/2018,34,9/26/2018,2,None
3536,9/21/2018,4,10/18/2018,28,RiboSeq
3537,9/26/2018,9,10/26/2018,31,Nextera XT
3538,9/18/2018,4,11/15/2018,59.04166667,TruSeq DNA Nano
3540,8/31/2018,1,9/27/2018,28,Ready Made Library
3542,9/11/2018,17,10/16/2018,36,SmartSeq2-Picelli
3543,8/7/2018,31,10/11/2018,66,Nextera XT
3544,9/27/2018,15,11/15/2018,50.04166667,User made NEB ChIP-seq
3545,9/27/2018,9,10/16/2018,20,
3546,9/28/2018,20,9/30/2018,3,None
3550,10/1/2018,20,10/2/2018,2,None
3552,9/27/2018,2,10/11/2018,15,TruSeq Small RNA
3553,9/28/2018,10,10/26/2018,29,
3554,8/22/2018,3,10/22/2018,62,
3555,10/1/2018,1,11/13/2018,44.04166667,Smart-seq2 Nextera XT single cell
3556,9/28/2018,2,10/12/2018,15,
3557,10/1/2018,24,10/8/2018,8,Ready Made library
3558,10/2/2018,12,10/5/2018,4,Lexogen_mRNA_stranded
3559,10/2/2018,10,11/8/2018,38.04166667,SmartSeq2-Picelli
3560,10/3/2018,1,10/11/2018,9,10X Genomics Single Cell
3561,8/17/2018,16,10/7/2018,52,SmartSeq2-Picelli
3562,8/17/2018,16,10/4/2018,49,
3565,9/27/2018,18,10/5/2018,9,Lexogen_mRNA_stranded
3567,10/4/2018,7,10/26/2018,23,TruSeq RNA stranded
3568,10/4/2018,11,10/7/2018,4,NEB Next Ultra DNA
3569,10/4/2018,1,10/18/2018,15,RiboSeq
3570,10/5/2018,18,2/18/2019,137.0416667,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3574,10/5/2018,20,10/13/2018,9,None
3575,9/19/2018,13,11/6/2018,49.04166667,TruSeq DNA Nano
3576,9/26/2018,9,10/26/2018,31,Nextera XT
3577,9/12/2018,50,10/11/2018,30,NEB Next DNA
3578,10/5/2018,5,11/23/2018,50.04166667,TruSeq RNA stranded
3580,10/9/2018,7,10/24/2018,16,
3581,11/14/2016,91,8/21/2019,1010.958333,
3582,10/9/2018,21,10/14/2018,6,None
3583,10/11/2018,18,11/15/2018,36.04166667,Ready-made smallRNA libraries
3584,10/11/2018,23,11/30/2018,51.04166667,Ready-made smallRNA libraries
3585,9/26/2018,2,10/29/2018,34.04166667,
3586,10/15/2018,6,11/21/2018,38.04166667,10X Genomics Single Cell
3587,10/15/2018,13,11/8/2018,25.04166667,
3588,10/15/2018,1,10/20/2018,6,10X Genomics Single Cell
3589,10/16/2018,31,10/17/2018,2,None
3591,10/16/2018,11,11/15/2018,31.04166667,SmartSeq2-Picelli
3592,8/24/2018,12,12/22/2018,121.0416667,ATAC
3593,10/5/2018,7,11/29/2018,56.04166667,TruSeq RNA stranded
3594,10/16/2018,21,10/18/2018,3,None
3596,10/17/2018,4,11/6/2018,21.04166667,ATAC
3597,10/17/2018,7,11/25/2018,40.04166667,ChIP Library Prep
3599,10/15/2018,33,11/8/2018,25.04166667,
3600,10/16/2018,37,11/23/2018,39.04166667,TruSeq RNA stranded
3602,10/19/2018,1,10/26/2018,8,10X Genomics Single Cell
3606,10/8/2018,50,10/24/2018,17,None
3607,10/18/2018,62,11/2/2018,16.04166667,Ready Made Fragment Library
3608,10/23/2018,13,12/15/2018,54.04166667,TruSeq DNA
3609,10/23/2018,8,11/6/2018,15.04166667,ATAC
3611,10/2/2018,61,12/15/2018,75.04166667,TruSeq RNA stranded
3612,10/22/2018,8,11/25/2018,35.04166667,TruSeq RNA stranded
3613,10/19/2018,1,11/15/2018,28.04166667,Smart-seq2 Nextera XT single cell
3615,10/23/2018,53,11/21/2018,30.04166667,Nextera XT
3616,10/24/2018,237,11/1/2018,9.041666667,Ready Made library
3617,10/25/2018,12,11/6/2018,13.04166667,
3618,10/25/2018,7,12/6/2018,43.04166667,
3619,10/24/2018,60,11/5/2018,13.04166667,Ready-made library ddRAD
3620,9/17/2018,21,11/15/2018,60.04166667,TruSeq RNA stranded
3621,10/16/2018,37,11/23/2018,39.04166667,TruSeq RNA stranded
3623,10/26/2018,16,12/21/2018,57.04166667,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3624,10/26/2018,11,11/27/2018,33.04166667,TruSeq RNA stranded
3625,10/25/2018,11,11/27/2018,34.04166667,TruSeq RNA stranded
3626,10/29/2018,8,10/31/2018,3,Lexogen_mRNA_stranded
3627,10/29/2018,16,11/21/2018,24,TruSeq RNA stranded
3628,10/30/2018,16,11/23/2018,25,Clontech SMRTer Stranded total RNA-Seq Kit-Pico Input Mammalian Total RNA
3629,10/30/2018,9,12/6/2018,38,SmartSeq2-Picelli
3630,10/30/2018,2,11/3/2018,5,10X Genomics Single Cell
3632,9/12/2018,12,12/7/2018,87.04166667,
3634,10/30/2018,3,12/5/2018,37,TruSeq Small RNA
3635,10/31/2018,4,11/29/2018,30,TruSeq RNA stranded
3636,10/30/2018,16,1/18/2019,81,TruSeq DNA Nano
3638,10/31/2018,2,11/3/2018,4,10X Genomics Single Cell
3639,10/29/2018,12,11/1/2018,4,Ready Made library
3641,10/25/2018,10,12/12/2018,49.04166667,TruSeq RNA stranded
3642,10/29/2018,7,11/29/2018,32,
3643,10/23/2018,53,11/16/2018,25.04166667,Nextera XT
3644,10/17/2018,13,2/22/2019,129.0416667,TruSeq DNA PCR-Free HT Kit
3645,10/17/2018,23,12/17/2018,62.04166667,TruSeq DNA PCR-Free LT Kit
3647,11/2/2018,1,11/25/2018,24,Smart-seq2 Nextera XT single cell
3648,11/1/2018,2,11/3/2018,3,10X Genomics Single Cell
3650,10/22/2018,19,11/29/2018,39.04166667,
3651,11/2/2018,4,11/30/2018,29,TruSeq DNA Nano
3653,11/2/2018,4,11/30/2018,29,TruSeq RNA stranded
3654,10/3/2018,5,11/29/2018,58.04166667,TruSeq RNA stranded
3671,10/30/2018,2,11/19/2018,21,10X Genomics Single Cell
3674,11/5/2018,1,11/15/2018,11,TruSeq DNA Nano
3675,11/6/2018,1,11/13/2018,8,Nextera XT
3676,11/7/2018,24,11/29/2018,23,TruSeq RNA stranded
3677,11/7/2018,33,11/10/2018,4,Nugen Trio RNA seq
3678,11/7/2018,4,11/21/2018,15,10X Genomics Single Cell
3680,11/8/2018,18,11/13/2018,6,User made NEB ChIP-seq
3686,11/7/2018,21,2/12/2019,98,
3689,11/8/2018,997,12/21/2018,44,Ready Made Library-Homemade kit
3691,10/5/2018,5,11/23/2018,50.04166667,Agilent Sure Select Mouse All Exon
